year,month,day,hour,총생활인구수
2018,1,14,15,38443.6545
2018,1,14,16,38863.1417
2018,1,14,17,38625.9389
2018,1,14,18,38864.7668
2018,1,14,19,39586.471
2018,1,14,20,40381.2796
2018,1,14,21,41510.2611
2018,1,14,22,42586.6789
2018,1,14,23,45578.2523
2018,1,15,0,46065.9542
2018,1,15,1,46096.8322
2018,1,15,2,46159.1868
2018,1,15,3,46308.6956
2018,1,15,4,46474.8645
2018,1,15,5,46051.4888
2018,1,15,6,45906.709
2018,1,15,7,45808.9555
2018,1,15,8,42341.9861
2018,1,15,9,40965.1533
2018,1,15,10,39692.9099
2018,1,15,11,38468.2594
2018,1,15,12,37654.8248
2018,1,15,13,36915.5772
2018,1,15,14,36593.3355
2018,1,15,15,35151.2216
2018,1,15,16,35509.8039
2018,1,15,17,35516.7375
2018,1,15,18,36489.818
2018,1,15,19,37646.1138
2018,1,15,20,38259.7591
2018,1,15,21,39404.8338
2018,1,15,22,41437.0718
2018,1,15,23,45119.9213
2018,1,16,0,45893.6104
2018,1,16,1,46176.9787
2018,1,16,2,46378.5716
2018,1,16,3,46374.7212
2018,1,16,4,46416.6247
2018,1,16,5,46431.0505
2018,1,16,6,46442.2833
2018,1,16,7,46678.309
2018,1,16,8,42876.9357
2018,1,16,9,41051.8174
2018,1,16,10,41161.4476
2018,1,16,11,39833.0499
2018,1,16,12,38962.7052
2018,1,16,13,37953.0743
2018,1,16,14,37348.6773
2018,1,16,15,36198.1177
2018,1,16,16,35940.6472
2018,1,16,17,36091.745
2018,1,16,18,36804.0285
2018,1,16,19,37598.7166
2018,1,16,20,38597.7876
2018,1,16,21,39750.2831
2018,1,16,22,41333.4023
2018,1,16,23,45057.9263
2018,1,17,0,45732.7671
2018,1,17,1,47142.3927
2018,1,17,2,48379.1313
2018,1,17,3,46534.1639
2018,1,17,4,46783.5389
2018,1,17,5,46564.5444
2018,1,17,6,46269.2989
2018,1,17,7,46180.4397
2018,1,17,8,42872.1692
2018,1,17,9,40847.4613
2018,1,17,10,39684.6214
2018,1,17,11,38293.1854
2018,1,17,12,38185.0312
2018,1,17,13,37655.7905
2018,1,17,14,36635.8842
2018,1,17,15,35430.5311
2018,1,17,16,35579.5157
2018,1,17,17,35644.8963
2018,1,17,18,37029.5162
2018,1,17,19,37860.6569
2018,1,17,20,38227.0648
2018,1,17,21,39810.4087
2018,1,17,22,41031.9463
2018,1,17,23,44980.3264
2018,1,18,0,45521.0786
2018,1,18,1,45902.2236
2018,1,18,2,46071.5079
2018,1,18,3,46260.6058
2018,1,18,4,46428.4658
2018,1,18,5,46357.4122
2018,1,18,6,46160.7445
2018,1,18,7,46004.1838
2018,1,18,8,42573.6342
2018,1,18,9,41318.6304
2018,1,18,10,39923.1303
2018,1,18,11,38836.4792
2018,1,18,12,38404.5854
2018,1,18,13,37768.4081
2018,1,18,14,36847.2295
2018,1,18,15,36034.8201
2018,1,18,16,36455.0007
2018,1,18,17,36204.1189
2018,1,18,18,36870.0235
2018,1,18,19,37974.1545
2018,1,18,20,38737.5509
2018,1,18,21,39890.1032
2018,1,18,22,41124.962
2018,1,18,23,45219.833
2018,1,19,0,45043.202
2018,1,19,1,45068.5291
2018,1,19,2,44410.9922
2018,1,19,3,45337.6761
2018,1,19,4,46242.9104
2018,1,19,5,45888.0754
2018,1,19,6,45788.6351
2018,1,19,7,46057.5523
2018,1,19,8,42654.3586
2018,1,19,9,40562.7104
2018,1,19,10,39711.0858
2018,1,19,11,38288.4168
2018,1,19,12,38280.4169
2018,1,19,13,37302.9185
2018,1,19,14,36345.1068
2018,1,19,15,35202.3016
2018,1,19,16,35447.5883
2018,1,19,17,35071.2152
2018,1,19,18,35139.2255
2018,1,19,19,36519.0606
2018,1,19,20,36714.411
2018,1,19,21,37507.4341
2018,1,19,22,38845.398
2018,1,19,23,41598.4547
2018,1,20,0,44355.0637
2018,1,20,1,44704.8042
2018,1,20,2,45084.2039
2018,1,20,3,45273.9012
2018,1,20,4,45817.7427
2018,1,20,5,45706.1293
2018,1,20,6,45695.4591
2018,1,20,7,45256.7899
2018,1,20,8,44616.4677
2018,1,20,9,43527.6715
2018,1,20,10,42492.3467
2018,1,20,11,42240.9546
2018,1,20,12,40745.8279
2018,1,20,13,40103.5996
2018,1,20,14,39168.8375
2018,1,20,15,38536.5853
2018,1,20,16,37827.3942
2018,1,20,17,37163.5116
2018,1,20,18,37835.0754
2018,1,20,19,37914.0367
2018,1,20,20,38125.4392
2018,1,20,21,38760.2302
2018,1,20,22,39748.0055
2018,1,20,23,43852.8183
2018,1,21,0,42400.5121
2018,1,21,1,43088.0278
2018,1,21,2,43312.3531
2018,1,21,3,43799.7912
2018,1,21,4,43959.0854
2018,1,21,5,43830.7331
2018,1,21,6,43464.1787
2018,1,21,7,43630.4937
2018,1,21,8,42775.934
2018,1,21,9,42473.7035
2018,1,21,10,42099.9708
2018,1,21,11,40867.8878
2018,1,21,12,40835.2573
2018,1,21,13,39517.8951
2018,1,21,14,38756.3882
2018,1,21,15,37974.3986
2018,1,21,16,37900.5296
2018,1,21,17,37379.0373
2018,1,21,18,37369.5435
2018,1,21,19,38390.5602
2018,1,21,20,38778.3828
2018,1,21,21,39610.14
2018,1,21,22,40650.4376
2018,1,21,23,43774.9725
2018,1,22,0,44146.6591
2018,1,22,1,44168.2415
2018,1,22,2,44442.7937
2018,1,22,3,44554.2948
2018,1,22,4,44760.9982
2018,1,22,5,44487.1343
2018,1,22,6,44569.3601
2018,1,22,7,44383.621
2018,1,22,8,41509.8459
2018,1,22,9,40158.9135
2018,1,22,10,39376.5307
2018,1,22,11,38247.2432
2018,1,22,12,37527.1159
2018,1,22,13,37178.0974
2018,1,22,14,36655.2001
2018,1,22,15,35890.1619
2018,1,22,16,35950.4087
2018,1,22,17,36328.8989
2018,1,22,18,36690.4666
2018,1,22,19,37338.5335
2018,1,22,20,37886.7688
2018,1,22,21,38948.9596
2018,1,22,22,40428.3482
2018,1,22,23,43650.0063
2018,1,23,0,40923.5346
2018,1,23,1,41065.6164
2018,1,23,2,40949.5515
2018,1,23,3,41142.8428
2018,1,23,4,41342.5476
2018,1,23,5,41351.076
2018,1,23,6,41084.9089
2018,1,23,7,41660.4256
2018,1,23,8,39091.7766
2018,1,23,9,38305.1869
2018,1,23,10,37385.6197
2018,1,23,11,37060.4883
2018,1,23,12,36416.8008
2018,1,23,13,35984.3194
2018,1,23,14,35306.6968
2018,1,23,15,34429.9211
2018,1,23,16,34517.4301
2018,1,23,17,34360.8445
2018,1,23,18,34926.5361
2018,1,23,19,35361.1304
2018,1,23,20,36109.5799
2018,1,23,21,36830.1207
2018,1,23,22,37927.1818
2018,1,23,23,40969.4684
2018,1,24,0,41468.6681
2018,1,24,1,41686.6373
2018,1,24,2,41707.3199
2018,1,24,3,41616.7256
2018,1,24,4,41843.8941
2018,1,24,5,41550.4085
2018,1,24,6,41635.672
2018,1,24,7,41850.6957
2018,1,24,8,39974.7912
2018,1,24,9,38982.2049
2018,1,24,10,38329.6972
2018,1,24,11,37478.8394
2018,1,24,12,36942.4129
2018,1,24,13,36360.7068
2018,1,24,14,36094.693
2018,1,24,15,35191.1568
2018,1,24,16,34787.2857
2018,1,24,17,35419.0282
2018,1,24,18,35514.1711
2018,1,24,19,36681.6301
2018,1,24,20,36838.8465
2018,1,24,21,37343.5585
2018,1,24,22,38539.2583
2018,1,24,23,41522.3461
2018,1,25,0,41926.4457
2018,1,25,1,41961.6522
2018,1,25,2,42040.5934
2018,1,25,3,42192.5405
2018,1,25,4,42215.7855
2018,1,25,5,42024.9077
2018,1,25,6,42040.9473
2018,1,25,7,42557.4005
2018,1,25,8,40447.697
2018,1,25,9,39498.2583
2018,1,25,10,38525.3046
2018,1,25,11,37366.5695
2018,1,25,12,36937.2331
2018,1,25,13,36187.0084
2018,1,25,14,36029.1523
2018,1,25,15,35740.9801
2018,1,25,16,35448.3455
2018,1,25,17,34725.2852
2018,1,25,18,35046.1455
2018,1,25,19,35912.7325
2018,1,25,20,36310.2905
2018,1,25,21,37063.5495
2018,1,25,22,37987.2499
2018,1,25,23,41164.2562
2018,1,26,0,41580.371
2018,1,26,1,41497.2913
2018,1,26,2,41778.7098
2018,1,26,3,41755.7192
2018,1,26,4,41896.417
2018,1,26,5,41760.5011
2018,1,26,6,41721.2683
2018,1,26,7,42132.1114
2018,1,26,8,40427.1301
2018,1,26,9,39139.5784
2018,1,26,10,37969.1022
2018,1,26,11,37300.7062
2018,1,26,12,37006.043
2018,1,26,13,36671.9367
2018,1,26,14,36431.8686
2018,1,26,15,36205.9174
2018,1,26,16,35107.6224
2018,1,26,17,35471.6604
2018,1,26,18,35557.9
2018,1,26,19,35864.5998
2018,1,26,20,36102.3632
2018,1,26,21,36397.3486
2018,1,26,22,37429.7093
2018,1,26,23,39990.8804
2018,1,27,0,40438.6107
2018,1,27,1,40618.3206
2018,1,27,2,40693.8499
2018,1,27,3,40844.2496
2018,1,27,4,40993.7465
2018,1,27,5,40781.6966
2018,1,27,6,40691.5894
2018,1,27,7,40423.2552
2018,1,27,8,40675.1868
2018,1,27,9,40651.9722
2018,1,27,10,40043.8372
2018,1,27,11,39653.7015
2018,1,27,12,39104.3804
2018,1,27,13,38932.9177
2018,1,27,14,37668.7854
2018,1,27,15,37212.6384
2018,1,27,16,36886.9863
2018,1,27,17,36543.6814
2018,1,27,18,36315.4633
2018,1,27,19,36487.4571
2018,1,27,20,36250.6245
2018,1,27,21,36252.3724
2018,1,27,22,36776.2766
2018,1,27,23,39834.3897
2018,1,28,0,39981.4087
2018,1,28,1,40149.9707
2018,1,28,2,40121.6724
2018,1,28,3,40232.5369
2018,1,28,4,40467.8193
2018,1,28,5,40388.1216
2018,1,28,6,40507.5803
2018,1,28,7,40341.4171
2018,1,28,8,39823.329
2018,1,28,9,39012.8297
2018,1,28,10,38411.3212
2018,1,28,11,37456.1899
2018,1,28,12,37962.1286
2018,1,28,13,37351.6662
2018,1,28,14,37041.7091
2018,1,28,15,36464.1339
2018,1,28,16,36287.2167
2018,1,28,17,35933.9608
2018,1,28,18,36227.6247
2018,1,28,19,36955.6733
2018,1,28,20,37460.5453
2018,1,28,21,38348.2979
2018,1,28,22,38929.2267
2018,1,28,23,41442.5819
2018,1,29,0,41700.3311
2018,1,29,1,41765.5528
2018,1,29,2,41852.8835
2018,1,29,3,41824.1169
2018,1,29,4,42201.594
2018,1,29,5,41816.2889
2018,1,29,6,41993.8982
2018,1,29,7,42662.5057
2018,1,29,8,39771.7626
2018,1,29,9,38249.0386
2018,1,29,10,37640.9392
2018,1,29,11,36865.6724
2018,1,29,12,36664.8215
2018,1,29,13,36027.2778
2018,1,29,14,35673.0309
2018,1,29,15,34935.4611
2018,1,29,16,35050.4675
2018,1,29,17,35110.7474
2018,1,29,18,35132.6389
2018,1,29,19,35819.6785
2018,1,29,20,36554.9209
2018,1,29,21,37667.7795
2018,1,29,22,38392.8998
2018,1,29,23,41088.2844
2018,1,30,0,41660.2024
2018,1,30,1,41854.482
2018,1,30,2,41897.4901
2018,1,30,3,42154.0578
2018,1,30,4,42399.6883
2018,1,30,5,42198.2857
2018,1,30,6,42187.2304
2018,1,30,7,43206.326
2018,1,30,8,41026.5256
2018,1,30,9,39346.7971
2018,1,30,10,38346.2038
2018,1,30,11,37667.1704
2018,1,30,12,37056.5483
2018,1,30,13,36416.7873
2018,1,30,14,35946.7367
2018,1,30,15,34469.6818
2018,1,30,16,34604.6359
2018,1,30,17,34245.5
2018,1,30,18,35181.0433
2018,1,30,19,35754.4006
2018,1,30,20,36308.508
2018,1,30,21,36949.4884
2018,1,30,22,37854.0039
2018,1,30,23,41183.7249
2018,1,31,0,41351.1012
2018,1,31,1,41555.9073
2018,1,31,2,41690.0635
2018,1,31,3,41603.0929
2018,1,31,4,41819.7069
2018,1,31,5,41728.242
2018,1,31,6,41680.1605
2018,1,31,7,41834.6038
2018,1,31,8,39969.4184
2018,1,31,9,38565.0234
2018,1,31,10,37625.0655
2018,1,31,11,37012.3951
2018,1,31,12,36983.2045
2018,1,31,13,35670.7582
2018,1,31,14,35530.8114
2018,1,31,15,34303.2575
2018,1,31,16,33949.989
2018,1,31,17,33871.5249
2018,1,31,18,34061.0336
2018,1,31,19,34967.8327
2018,1,31,20,35833.5562
2018,1,31,21,36609.2491
2018,1,31,22,38423.8048
2018,1,31,23,40970.0166
2018,2,1,0,41347.7282
2018,2,1,1,41715.294
2018,2,1,2,41919.2504
2018,2,1,3,41992.7317
2018,2,1,4,42175.8846
2018,2,1,5,42043.7362
2018,2,1,6,42260.5477
2018,2,1,7,42242.1116
2018,2,1,8,40248.7471
2018,2,1,9,39209.3779
2018,2,1,10,38704.7367
2018,2,1,11,38340.0105
2018,2,1,12,37727.0134
2018,2,1,13,37160.5153
2018,2,1,14,36579.0317
2018,2,1,15,35460.6046
2018,2,1,16,35105.8315
2018,2,1,17,34512.2733
2018,2,1,18,35286.6757
2018,2,1,19,36350.8096
2018,2,1,20,36341.6726
2018,2,1,21,36968.3694
2018,2,1,22,37618.3198
2018,2,1,23,40879.6626
2018,2,2,0,41471.2367
2018,2,2,1,41607.4619
2018,2,2,2,41806.213
2018,2,2,3,41934.3097
2018,2,2,4,42103.6637
2018,2,2,5,41940.769
2018,2,2,6,41767.1316
2018,2,2,7,42203.6612
2018,2,2,8,40817.9583
2018,2,2,9,39141.0236
2018,2,2,10,38013.8277
2018,2,2,11,36773.537
2018,2,2,12,36706.2451
2018,2,2,13,36203.4615
2018,2,2,14,36089.7373
2018,2,2,15,34911.8712
2018,2,2,16,35243.8562
2018,2,2,17,34722.9525
2018,2,2,18,34734.0952
2018,2,2,19,34510.4672
2018,2,2,20,35213.0955
2018,2,2,21,36177.1074
2018,2,2,22,37183.1664
2018,2,2,23,40534.4812
2018,2,3,0,40916.8605
2018,2,3,1,40931.3397
2018,2,3,2,40965.9194
2018,2,3,3,41168.5605
2018,2,3,4,41462.6118
2018,2,3,5,41354.9272
2018,2,3,6,41789.7622
2018,2,3,7,41521.2536
2018,2,3,8,41310.3551
2018,2,3,9,39995.0488
2018,2,3,10,39790.4925
2018,2,3,11,39856.1469
2018,2,3,12,39247.1541
2018,2,3,13,38329.0369
2018,2,3,14,37390.7175
2018,2,3,15,37007.2918
2018,2,3,16,36157.6924
2018,2,3,17,35935.8132
2018,2,3,18,36236.208
2018,2,3,19,35836.2182
2018,2,3,20,36214.9068
2018,2,3,21,36306.6523
2018,2,3,22,37289.4518
2018,2,3,23,40526.4821
2018,2,4,0,40766.5407
2018,2,4,1,41028.4836
2018,2,4,2,41161.0321
2018,2,4,3,41216.2769
2018,2,4,4,41367.7767
2018,2,4,5,41407.3019
2018,2,4,6,41182.1443
2018,2,4,7,40885.1433
2018,2,4,8,40543.2587
2018,2,4,9,39652.5586
2018,2,4,10,39302.5771
2018,2,4,11,38525.1387
2018,2,4,12,38620.4508
2018,2,4,13,38254.1561
2018,2,4,14,37242.0674
2018,2,4,15,36614.7302
2018,2,4,16,36569.7707
2018,2,4,17,36607.2727
2018,2,4,18,36444.1273
2018,2,4,19,37334.4058
2018,2,4,20,37833.3551
2018,2,4,21,38110.0081
2018,2,4,22,38860.6195
2018,2,4,23,41263.3962
2018,2,5,0,41605.5946
2018,2,5,1,41621.4273
2018,2,5,2,41459.1711
2018,2,5,3,41462.3597
2018,2,5,4,41493.6234
2018,2,5,5,41522.3369
2018,2,5,6,41564.6444
2018,2,5,7,41974.3209
2018,2,5,8,38800.2183
2018,2,5,9,37477.302
2018,2,5,10,36553.467
2018,2,5,11,35663.7235
2018,2,5,12,35845.4795
2018,2,5,13,35601.2533
2018,2,5,14,35478.4359
2018,2,5,15,34223.0343
2018,2,5,16,34665.388
2018,2,5,17,34436.4591
2018,2,5,18,35262.7505
2018,2,5,19,36193.0502
2018,2,5,20,36789.8766
2018,2,5,21,37212.2102
2018,2,5,22,38238.0889
2018,2,5,23,41128.7769
2018,2,6,0,41383.7165
2018,2,6,1,41613.7375
2018,2,6,2,41659.2305
2018,2,6,3,41759.5996
2018,2,6,4,41960.4642
2018,2,6,5,41879.2154
2018,2,6,6,42021.7633
2018,2,6,7,42167.4826
2018,2,6,8,40558.7498
2018,2,6,9,38624.5959
2018,2,6,10,37998.2982
2018,2,6,11,36762.9912
2018,2,6,12,36773.9636
2018,2,6,13,35921.7797
2018,2,6,14,35931.1905
2018,2,6,15,34595.2214
2018,2,6,16,34533.6931
2018,2,6,17,34707.6591
2018,2,6,18,35419.4191
2018,2,6,19,35877.3863
2018,2,6,20,36464.6552
2018,2,6,21,36986.2905
2018,2,6,22,37948.5254
2018,2,6,23,41498.4958
2018,2,7,0,41614.7424
2018,2,7,1,41569.5177
2018,2,7,2,42037.8396
2018,2,7,3,41972.4222
2018,2,7,4,42086.7597
2018,2,7,5,42357.7059
2018,2,7,6,41998.5298
2018,2,7,7,42226.1091
2018,2,7,8,40248.5775
2018,2,7,9,37906.8353
2018,2,7,10,37331.9611
2018,2,7,11,37004.8506
2018,2,7,12,36580.4392
2018,2,7,13,36540.7011
2018,2,7,14,35960.7076
2018,2,7,15,34671.429
2018,2,7,16,35079.8738
2018,2,7,17,34793.084
2018,2,7,18,35200.3667
2018,2,7,19,35435.7622
2018,2,7,20,36341.1085
2018,2,7,21,37053.2774
2018,2,7,22,37989.2881
2018,2,7,23,41121.9339
2018,2,8,0,41603.3568
2018,2,8,1,41578.2762
2018,2,8,2,41553.1147
2018,2,8,3,41586.6939
2018,2,8,4,41783.7113
2018,2,8,5,41661.2674
2018,2,8,6,41561.1345
2018,2,8,7,42327.0457
2018,2,8,8,40444.0654
2018,2,8,9,38857.6526
2018,2,8,10,37838.6406
2018,2,8,11,37267.8229
2018,2,8,12,36983.7454
2018,2,8,13,35847.4049
2018,2,8,14,35801.9493
2018,2,8,15,34916.6054
2018,2,8,16,34759.3125
2018,2,8,17,34676.4893
2018,2,8,18,35387.8019
2018,2,8,19,36444.7759
2018,2,8,20,36635.1071
2018,2,8,21,37470.0767
2018,2,8,22,37818.2675
2018,2,8,23,40857.8585
2018,2,9,0,41149.9371
2018,2,9,1,41418.1506
2018,2,9,2,41439.5675
2018,2,9,3,41769.6154
2018,2,9,4,41856.2464
2018,2,9,5,41580.1753
2018,2,9,6,41744.6239
2018,2,9,7,41873.9283
2018,2,9,8,39470.0278
2018,2,9,9,38271.3134
2018,2,9,10,36920.6886
2018,2,9,11,36047.5954
2018,2,9,12,36612.0256
2018,2,9,13,35749.9598
2018,2,9,14,35904.0113
2018,2,9,15,34811.7977
2018,2,9,16,34725.2083
2018,2,9,17,34841.3544
2018,2,9,18,34987.3761
2018,2,9,19,35038.1522
2018,2,9,20,35378.7192
2018,2,9,21,35995.458
2018,2,9,22,37067.3107
2018,2,9,23,39523.2243
2018,2,10,0,40270.0454
2018,2,10,1,40654.6283
2018,2,10,2,40966.2632
2018,2,10,3,40916.4379
2018,2,10,4,41277.7205
2018,2,10,5,41417.7511
2018,2,10,6,41495.3368
2018,2,10,7,41509.9795
2018,2,10,8,40881.881
2018,2,10,9,40468.226
2018,2,10,10,39549.6288
2018,2,10,11,39976.5815
2018,2,10,12,38534.3865
2018,2,10,13,38124.9245
2018,2,10,14,37787.6116
2018,2,10,15,37427.554
2018,2,10,16,36307.5664
2018,2,10,17,36338.5721
2018,2,10,18,36098.709
2018,2,10,19,35850.9384
2018,2,10,20,35995.4976
2018,2,10,21,36412.0213
2018,2,10,22,36998.7905
2018,2,10,23,40494.7896
2018,2,11,0,40488.8684
2018,2,11,1,40842.9143
2018,2,11,2,40888.2544
2018,2,11,3,40982.3417
2018,2,11,4,41109.8169
2018,2,11,5,40947.6265
2018,2,11,6,40946.7051
2018,2,11,7,40745.5392
2018,2,11,8,40207.097
2018,2,11,9,39078.2116
2018,2,11,10,38693.8444
2018,2,11,11,38636.5907
2018,2,11,12,38586.7813
2018,2,11,13,37620.7201
2018,2,11,14,36245.4589
2018,2,11,15,36187.9399
2018,2,11,16,35918.8968
2018,2,11,17,36370.9159
2018,2,11,18,36431.2308
2018,2,11,19,37124.9089
2018,2,11,20,37291.922
2018,2,11,21,37795.6034
2018,2,11,22,38558.3214
2018,2,11,23,41620.8294
2018,2,12,0,41873.7241
2018,2,12,1,41959.666
2018,2,12,2,42095.8444
2018,2,12,3,42310.2516
2018,2,12,4,42309.073
2018,2,12,5,42193.6821
2018,2,12,6,42074.7969
2018,2,12,7,42925.9877
2018,2,12,8,40756.8642
2018,2,12,9,38851.7496
2018,2,12,10,37863.8322
2018,2,12,11,37707.3123
2018,2,12,12,36548.3681
2018,2,12,13,36410.1909
2018,2,12,14,35939.5531
2018,2,12,15,34896.0591
2018,2,12,16,34911.4039
2018,2,12,17,34166.1542
2018,2,12,18,34424.4047
2018,2,12,19,35584.7113
2018,2,12,20,36044.1009
2018,2,12,21,36482.2432
2018,2,12,22,37572.3121
2018,2,12,23,40818.7787
2018,2,13,0,41241.5351
2018,2,13,1,41497.3916
2018,2,13,2,41685.0919
2018,2,13,3,41815.6209
2018,2,13,4,42011.1636
2018,2,13,5,41927.7513
2018,2,13,6,42052.8035
2018,2,13,7,42358.0035
2018,2,13,8,40271.5494
2018,2,13,9,39697.9114
2018,2,13,10,38541.638
2018,2,13,11,38031.8941
2018,2,13,12,37511.6239
2018,2,13,13,36386.4291
2018,2,13,14,35492.1134
2018,2,13,15,34702.627
2018,2,13,16,34907.8872
2018,2,13,17,34084.7195
2018,2,13,18,35007.4202
2018,2,13,19,35276.2537
2018,2,13,20,35254.8377
2018,2,13,21,35527.6658
2018,2,13,22,36589.8076
2018,2,13,23,39699.4036
2018,2,14,0,40056.3571
2018,2,14,1,40482.3226
2018,2,14,2,40763.3533
2018,2,14,3,40881.7903
2018,2,14,4,41086.5863
2018,2,14,5,40778.621
2018,2,14,6,40701.6474
2018,2,14,7,41267.2101
2018,2,14,8,39283.7374
2018,2,14,9,37881.9035
2018,2,14,10,37438.4096
2018,2,14,11,36614.6202
2018,2,14,12,35932.2312
2018,2,14,13,35240.3639
2018,2,14,14,35072.9051
2018,2,14,15,34271.1209
2018,2,14,16,33596.9272
2018,2,14,17,33501.2688
2018,2,14,18,33028.585
2018,2,14,19,32698.4095
2018,2,14,20,32923.0223
2018,2,14,21,33169.9672
2018,2,14,22,33320.669
2018,2,14,23,36295.7422
2018,2,15,0,36483.0397
2018,2,15,1,36915.8066
2018,2,15,2,36913.4189
2018,2,15,3,37139.6939
2018,2,15,4,37211.3495
2018,2,15,5,36769.4931
2018,2,15,6,36824.4196
2018,2,15,7,36534.8887
2018,2,15,8,36553.1328
2018,2,15,9,35914.9208
2018,2,15,10,35723.1311
2018,2,15,11,34894.5397
2018,2,15,12,34242.4512
2018,2,15,13,33709.3025
2018,2,15,14,33188.7706
2018,2,15,15,32874.7326
2018,2,15,16,32397.8976
2018,2,15,17,32174.5247
2018,2,15,18,31870.6307
2018,2,15,19,31811.6
2018,2,15,20,31627.5609
2018,2,15,21,31798.4512
2018,2,15,22,31880.4333
2018,2,15,23,33354.0436
2018,2,16,0,33454.3142
2018,2,16,1,33527.1741
2018,2,16,2,33550.2985
2018,2,16,3,33562.4396
2018,2,16,4,33654.8505
2018,2,16,5,33490.8777
2018,2,16,6,33324.5416
2018,2,16,7,33318.2976
2018,2,16,8,33165.2319
2018,2,16,9,32817.8878
2018,2,16,10,32877.7184
2018,2,16,11,32183.9953
2018,2,16,12,32242.114
2018,2,16,13,31620.7067
2018,2,16,14,31105.4336
2018,2,16,15,31128.159
2018,2,16,16,31532.8535
2018,2,16,17,31269.4398
2018,2,16,18,30973.8015
2018,2,16,19,30657.2611
2018,2,16,20,31229.7214
2018,2,16,21,31123.3844
2018,2,16,22,31216.1527
2018,2,16,23,33423.4499
2018,2,17,0,33338.9345
2018,2,17,1,33680.6837
2018,2,17,2,33954.67
2018,2,17,3,33945.6205
2018,2,17,4,34272.0847
2018,2,17,5,34164.6279
2018,2,17,6,34024.9462
2018,2,17,7,34247.0421
2018,2,17,8,34732.8063
2018,2,17,9,34339.1622
2018,2,17,10,34566.5483
2018,2,17,11,34433.0381
2018,2,17,12,34197.505
2018,2,17,13,34199.6839
2018,2,17,14,33986.3016
2018,2,17,15,33748.9224
2018,2,17,16,33558.1247
2018,2,17,17,33372.562
2018,2,17,18,33567.1501
2018,2,17,19,33548.1672
2018,2,17,20,33914.4224
2018,2,17,21,34263.7755
2018,2,17,22,34616.4875
2018,2,17,23,36642.0197
2018,2,18,0,36599.2555
2018,2,18,1,37005.1217
2018,2,18,2,36963.0201
2018,2,18,3,37019.4809
2018,2,18,4,36899.5649
2018,2,18,5,37058.3284
2018,2,18,6,37266.6618
2018,2,18,7,37300.9257
2018,2,18,8,36653.9948
2018,2,18,9,36207.2149
2018,2,18,10,36019.1568
2018,2,18,11,35025.5197
2018,2,18,12,35689.1401
2018,2,18,13,34978.8369
2018,2,18,14,34618.1334
2018,2,18,15,33890.559
2018,2,18,16,34006.7113
2018,2,18,17,33887.99
2018,2,18,18,34727.8645
2018,2,18,19,35111.259
2018,2,18,20,35278.319
2018,2,18,21,36936.3667
2018,2,18,22,37389.9684
2018,2,18,23,39294.7561
2018,2,19,0,39171.1856
2018,2,19,1,39462.3967
2018,2,19,2,39336.1818
2018,2,19,3,39413.0561
2018,2,19,4,39757.9533
2018,2,19,5,39457.2356
2018,2,19,6,39558.6438
2018,2,19,7,39798.7232
2018,2,19,8,39281.1167
2018,2,19,9,38565.9283
2018,2,19,10,37302.32
2018,2,19,11,35779.3807
2018,2,19,12,35405.4958
2018,2,19,13,34942.2796
2018,2,19,14,35125.4484
2018,2,19,15,34228.2574
2018,2,19,16,34896.2499
2018,2,19,17,34185.0911
2018,2,19,18,34265.3371
2018,2,19,19,35475.6241
2018,2,19,20,36375.4827
2018,2,19,21,36450.8647
2018,2,19,22,37392.8208
2018,2,19,23,40250.7608
2018,2,20,0,40833.5257
2018,2,20,1,40991.6129
2018,2,20,2,41202.5044
2018,2,20,3,41229.4428
2018,2,20,4,41230.9567
2018,2,20,5,41240.0247
2018,2,20,6,41016.0281
2018,2,20,7,41827.2777
2018,2,20,8,39282.4975
2018,2,20,9,38090.0401
2018,2,20,10,36910.682
2018,2,20,11,36471.0104
2018,2,20,12,35983.855
2018,2,20,13,35580.054
2018,2,20,14,35072.6804
2018,2,20,15,34229.6039
2018,2,20,16,34054.335
2018,2,20,17,34358.1002
2018,2,20,18,34819.507
2018,2,20,19,35889.7437
2018,2,20,20,35995.926
2018,2,20,21,36924.9656
2018,2,20,22,37876.0105
2018,2,20,23,40561.7628
2018,2,21,0,41287.0544
2018,2,21,1,41347.1215
2018,2,21,2,41378.7627
2018,2,21,3,41554.163
2018,2,21,4,41644.8559
2018,2,21,5,41598.141
2018,2,21,6,41610.3889
2018,2,21,7,42120.2929
2018,2,21,8,39607.3183
2018,2,21,9,38468.4531
2018,2,21,10,37823.4587
2018,2,21,11,37245.8511
2018,2,21,12,36725.1063
2018,2,21,13,36374.1716
2018,2,21,14,35495.991
2018,2,21,15,35031.3306
2018,2,21,16,34735.8673
2018,2,21,17,34028.6541
2018,2,21,18,34980.1631
2018,2,21,19,36521.1569
2018,2,21,20,36981.3285
2018,2,21,21,37302.5733
2018,2,21,22,38316.1261
2018,2,21,23,40892.5516
2018,2,22,0,41242.3637
2018,2,22,1,41541.5893
2018,2,22,2,41607.7983
2018,2,22,3,41735.9585
2018,2,22,4,41886.151
2018,2,22,5,41618.1213
2018,2,22,6,41783.7728
2018,2,22,7,41657.031
2018,2,22,8,39854.5004
2018,2,22,9,38743.1242
2018,2,22,10,37902.4401
2018,2,22,11,37517.5036
2018,2,22,12,36800.6776
2018,2,22,13,36098.3248
2018,2,22,14,36001.2862
2018,2,22,15,34349.9239
